FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2022 ORDINANCE (AMOUNT $)
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,140,PROFESSIONAL AND TECHNICAL SERVICES,276870.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,149,SOFTWARE MAINTENANCE AND LICENSING,3679.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,159,LEASE/PURCHASE EQUIPMENT,14772.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,169,TECHNICAL MEETING COSTS,3580.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,270,LOCAL TRANSPORTATION,7201.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,340,MATERIAL AND SUPPLIES,1199.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,350,STATIONERY AND OFFICE SUPPLIES,12387.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,422,OFFICE MACHINES,12000.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,446,PURCHASE - DATA HARDWARE,40495.00
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,9438,REIMBURSEMENT - AIS,15000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,5,SALARIES AND WAGES - ON PAYROLL,9218949.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,48065.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,125,OFFICE AND BUILDING SERVICES,18490.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,130,POSTAGE,13000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,135,DELEGATE AGENCIES,1350000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,138,IT MAINTENANCE,220000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,497000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,149,SOFTWARE MAINTENANCE AND LICENSING,14700.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,152,ADVERTISING,2180.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,159,LEASE/PURCHASE EQUIPMENT,30000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,166,DUES  SUBSC & MEM,14824.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,169,TECHNICAL MEETING COSTS,40000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,500.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,245,REIMBURSEMENT TO TRAVELERS,7500.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,270,LOCAL TRANSPORTATION,300.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,340,MATERIAL AND SUPPLIES,14500.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,350,STATIONERY AND OFFICE SUPPLIES,11399.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9143,WORKFORCE SERVICES  TARGET POPULATION,2050210.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9204,YOUTH MENTORING PROGRAMS,7414700.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9241,CRIMINAL JUSTICE INITIATIVES,1000000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9253,EARLY CHILDHOOD EDUCATION PROGRAM,13033000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9254,VIOLENCE REDUCTION PROGRAM,6594025.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9255,HOMELESS SERVICES FOR YOUTH,1540979.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9259,SUMMER PROGRAMS,21286966.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9260,AFTER SCHOOL PROGRAMS,15917176.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9261,CHILDREN'S ADVOCACY CENTER,1050000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9262,EITC,850000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9263,HOMELESS SERVICES,10643069.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9267,FLEXIBLE HOUSING POOL,5000000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9291,LEGAL PROTECTION FUND,1550000.00
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9438,REIMBURSEMENT - AIS,111105.00
LOCAL,0B40,HOUSESHARE SURCHARGE - HOMELESS SERVICES,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9263,HOMELESS SERVICES,6176000.00
LOCAL,0B43,HOUSESHARE SURCHARGE - DOMESTIC VIOLENCE,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,135,DELEGATE AGENCIES,2422000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,5,SALARIES AND WAGES - ON PAYROLL,17560008.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,12,CONTRACT WAGE - PREVAILING RATE,2387.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,15,SCHEDULE SALARY ADJUSTMENTS,123302.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,20,OVERTIME,285000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,91,UNIFORM ALLOWANCE,8500.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,130,POSTAGE,163175.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,138,IT MAINTENANCE,2658243.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,140,PROFESSIONAL AND TECHNICAL SERVICES,2321172.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,149,SOFTWARE MAINTENANCE AND LICENSING,2833595.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,152,ADVERTISING,2400.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,157,RENTAL EQUIPMENT AND SERVICES,9482007.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,159,LEASE/PURCHASE EQUIPMENT,83415.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,161,MAINT FACILITIES,170000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,162,REPAIR/MAINT EQUIPMENT,203538.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,166,DUES  SUBSC & MEM,17300.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,169,TECHNICAL MEETING COSTS,9765.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,178,FREIGHT AND EXPRESS CHARGES,14000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,181,MOBILE COMMUNICATION SERVICES,28000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,186,PAGERS,400.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,189,TELEPHONE - NON-CENTREX BILLINGS,540800.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,190,TELEPHONE - CENTREX BILLINGS,92000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,196,DATA CIRCUITS,1332000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,197,TELEPHONE - MAINTENANCE,27000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,320,GASOLINE,40000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,330,FOOD,59580.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,338,LICENSE STICKER TAG AND PLATES,3524.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,340,MATERIAL AND SUPPLIES,1540027.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,348,BOOKS AND RELATED MATERIAL,500.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,350,STATIONERY AND OFFICE SUPPLIES,548890.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,360,REPAIR PARTS AND MATERIAL,106500.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,422,OFFICE MACHINES,2000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,424,FURNITURE AND FURNISHINGS,140000.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,9067,PHYSICAL EXAMS,2393371.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,9295,CONSENT DECREE,3600830.00
LOCAL,0100,CORPORATE FUND,51,PSA,2005,Public Safety Administration,9438,REIMBURSEMENT - AIS,20000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,5,SALARIES AND WAGES - ON PAYROLL,11205805.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,12,CONTRACT WAGE - PREVAILING RATE,134490.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,15,SCHEDULE SALARY ADJUSTMENTS,5231.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,20,OVERTIME,683024.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,138,IT MAINTENANCE,17080905.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,139,IT DEVELOPMENT,11682060.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,140,PROFESSIONAL AND TECHNICAL SERVICES,4123569.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,142,ACCOUNTING AND AUDITING,75000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,149,SOFTWARE MAINTENANCE AND LICENSING,8967998.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,154,RENTAL-DATA HARDWARE EQ,2000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,157,RENTAL EQUIPMENT AND SERVICES,554772.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,162,REPAIR/MAINT EQUIPMENT,356450.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,166,DUES  SUBSC & MEM,9000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,169,TECHNICAL MEETING COSTS,15000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,181,MOBILE COMMUNICATION SERVICES,5521260.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,189,TELEPHONE - NON-CENTREX BILLINGS,2638500.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,190,TELEPHONE - CENTREX BILLINGS,425000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,196,DATA CIRCUITS,1761000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,197,TELEPHONE - MAINTENANCE,3824489.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,229,TRANSPORTATION AND EXPENSE ALLOWANCE,90000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,330,FOOD,10550.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,340,MATERIAL AND SUPPLIES,392749.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,350,STATIONERY AND OFFICE SUPPLIES,21700.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,360,REPAIR PARTS AND MATERIAL,365100.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,365,ELECTRICAL SUPPLIES,115000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,401,TOOL <= $100 UNIT,43200.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,423,COMMUNICATION DEVICES,33925.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,9295,CONSENT DECREE,664500.00
LOCAL,0610,MIDWAY AIRPORT FUND,51,PSA,2005,Public Safety Administration,157,RENTAL EQUIPMENT AND SERVICES,16488.00
LOCAL,0610,MIDWAY AIRPORT FUND,51,PSA,2005,Public Safety Administration,340,MATERIAL AND SUPPLIES,25750.00
LOCAL,0740,O HARE REVENUE FUND,51,PSA,2005,Public Safety Administration,157,RENTAL EQUIPMENT AND SERVICES,16488.00
LOCAL,0740,O HARE REVENUE FUND,51,PSA,2005,Public Safety Administration,340,MATERIAL AND SUPPLIES,15750.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,9173904.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,45954.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,20,OVERTIME,20000.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,39,STUDENT AS TRAINEES,20000.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,50,STIPENDS,77600.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,130,POSTAGE,21700.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,135,DELEGATE AGENCIES,741223.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,138,IT MAINTENANCE,19000.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,2451197.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,141,APPRAISALS,80000.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,143,COURT REPORTING,90200.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,149,SOFTWARE MAINTENANCE AND LICENSING,264249.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,150,OUTSIDE GRAPHIC SERVICES,930.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,152,ADVERTISING,36195.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,159,LEASE/PURCHASE EQUIPMENT,41407.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,166,DUES  SUBSC & MEM,6996.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,169,TECHNICAL MEETING COSTS,65145.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,179,MESSENGER SERVICES,900.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,229,TRANSPORTATION AND EXPENSE ALLOWANCE,1070.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,340,MATERIAL AND SUPPLIES,9971.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,348,BOOKS AND RELATED MATERIAL,2205.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,350,STATIONERY AND OFFICE SUPPLIES,8400.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,47500.00
LOCAL,0100,CORPORATE FUND,54,DPD,2005,Planning and Development,9438,REIMBURSEMENT - AIS,30000.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,4617033.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,32317.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,138,IT MAINTENANCE,145000.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,139,IT DEVELOPMENT,440000.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,2150000.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,142,ACCOUNTING AND AUDITING,215000.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,166,DUES  SUBSC & MEM,6000.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,169,TECHNICAL MEETING COSTS,20220.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,17700.00
LOCAL,0B21,TIF ADMINISTRATION,54,DPD,2005,Planning and Development,9454,REIMBURSEMENT - DPD,125000.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,404376.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,1548.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,130,POSTAGE,1875.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,139,IT DEVELOPMENT,10000.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,426807.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,169,TECHNICAL MEETING COSTS,2000.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,1000.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,9266,NEIGHBORHOOD OPPORTUNITY,49165466.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,DPD,2005,Planning and Development,9438,REIMBURSEMENT - AIS,6750.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,5,SALARIES AND WAGES - ON PAYROLL,179268.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,15,SCHEDULE SALARY ADJUSTMENTS,2440.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,50,STIPENDS,111000.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,140,PROFESSIONAL AND TECHNICAL SERVICES,193875.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,143,COURT REPORTING,85000.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,157,RENTAL EQUIPMENT AND SERVICES,2400.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,165,GRAPHIC DESIGN SERV,1500.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,166,DUES  SUBSC & MEM,500.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,169,TECHNICAL MEETING COSTS,600.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,245,REIMBURSEMENT TO TRAVELERS,1500.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,270,LOCAL TRANSPORTATION,300.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,348,BOOKS AND RELATED MATERIAL,100.00
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,CHICAGO POLICE BOARD,350,STATIONERY AND OFFICE SUPPLIES,1125.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,1290319207.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,9769070.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,100000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,7960000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,22,DUTY AVAILABILITY,45500000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,24500000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,13000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,32,REIMBURSABLE OVERTIME,14500000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,60,SPECIALTY PAY,16600000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,7250000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,20000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,23800000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,125,OFFICE AND BUILDING SERVICES,591.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,138,IT MAINTENANCE,1000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,140,PROFESSIONAL AND TECHNICAL SERVICES,3345019.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,149,SOFTWARE MAINTENANCE AND LICENSING,238548.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,152,ADVERTISING,230000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,154,RENTAL-DATA HARDWARE EQ,795318.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,157,RENTAL EQUIPMENT AND SERVICES,51905.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,162,REPAIR/MAINT EQUIPMENT,325271.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,166,DUES  SUBSC & MEM,86182.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,169,TECHNICAL MEETING COSTS,646599.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,178,FREIGHT AND EXPRESS CHARGES,10000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,185,WASTE DISPOSAL SERVICES,40710.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,245,REIMBURSEMENT TO TRAVELERS,157142.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,270,LOCAL TRANSPORTATION,1200.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,313,CLEANING AND SANITATION SUPPLIES,1000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,319,CLOTHING,28175.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,330,FOOD,323546.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,338,LICENSE STICKER TAG AND PLATES,750.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,340,MATERIAL AND SUPPLIES,5787167.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,15172.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,345,APPARATUS AND INSTRUMENTS,86158.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,348,BOOKS AND RELATED MATERIAL,19003.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,360,REPAIR PARTS AND MATERIAL,601718.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,430,LIVESTOCK,78300.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,931,TORT/NON-TORT JUDGMENT,82558000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,22500000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9067,PHYSICAL EXAMS,292250.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9295,CONSENT DECREE,6560344.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9438,REIMBURSEMENT - AIS,450000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9481,REIMBURSEMENT - DSS,1000000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,7538128.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,8,PAYMENT RETROACTIVE SALARIES,160202.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,5344.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,750000.00
