FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2020 ORDINANCE (AMOUNT $)
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,143,COURT REPORTING,2000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,148,TESTING AND INSPECTING,1000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,152,ADVERTISING,1200.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,159,LEASE/PURCHASE EQUIPMENT,88238.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,166,DUES  SUBSC & MEM,425.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,189,TELEPHONE - NON-CENTREX BILLINGS,95600.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,190,TELEPHONE - CENTREX BILLINGS,168500.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,196,DATA CIRCUITS,75800.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,197,TELEPHONE - MAINTENANCE,9325.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,340,MATERIAL AND SUPPLIES,4500.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,350,STATIONERY AND OFFICE SUPPLIES,32000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2103,BUREAU OF FINANCE AND ADMIN,446,PURCHASE - DATA HARDWARE,2000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,34012599.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,12,CONTRACT WAGE - PREVAILING RATE,390750.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,15,SCHEDULE SALARY ADJUSTMENTS,22516.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,20,OVERTIME,510000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,125,OFFICE AND BUILDING SERVICES,24703510.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,130,POSTAGE,15000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,7275365.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,149,SOFTWARE MAINTENANCE AND LICENSING,20000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,157,RENTAL EQUIPMENT AND SERVICES,735145.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,160,REPAIR/MAINT PROPERTY,1903000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,161,MAINT FACILITIES,825000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,3412000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,191,TELEPHONE - RELOCATIONS,9000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,767566.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,319,CLOTHING,85000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,340,MATERIAL AND SUPPLIES,3575000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,1440.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,3915450.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,15,SCHEDULE SALARY ADJUSTMENTS,36557.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,20,OVERTIME,10000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,2127560.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,141,APPRAISALS,30000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,149,SOFTWARE MAINTENANCE AND LICENSING,115270.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,13029965.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,159,LEASE/PURCHASE EQUIPMENT,375000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,160,REPAIR/MAINT PROPERTY,590000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,55000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,166,DUES  SUBSC & MEM,1570.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,169,TECHNICAL MEETING COSTS,71049.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,179,MESSENGER SERVICES,2000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,181,MOBILE COMMUNICATION SERVICES,180502.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,185,WASTE DISPOSAL SERVICES,1500.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,3053312.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,318,OTHER FUEL,110000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,319,CLOTHING,45000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,13013762.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,3577029.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,250407.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,11519820.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,340,MATERIAL AND SUPPLIES,258915.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,350,STATIONERY AND OFFICE SUPPLIES,470000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,9067,PHYSICAL EXAMS,29640.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,9160,PBC,609234.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,37133003.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,380308.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,45489.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,20,OVERTIME,945817.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,4338567.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,148,TESTING AND INSPECTING,45200.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,345492.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,157,RENTAL EQUIPMENT AND SERVICES,290375.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,159,LEASE/PURCHASE EQUIPMENT,3099619.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,161,MAINT FACILITIES,69322.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,1485148.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,166,DUES  SUBSC & MEM,5000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,9766037.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,185,WASTE DISPOSAL SERVICES,3275.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,188,VEHICLE TRACKING SERVICE,106878.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,245,REIMBURSEMENT TO TRAVELERS,10000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,319,CLOTHING,11715.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,338,LICENSE STICKER TAG AND PLATES,98880.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,340,MATERIAL AND SUPPLIES,49320.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,4201.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,345,APPARATUS AND INSTRUMENTS,45140.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,21006579.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,5,SALARIES AND WAGES - ON PAYROLL,9469950.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,15,SCHEDULE SALARY ADJUSTMENTS,43619.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,39,STUDENT AS TRAINEES,78000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,130,POSTAGE,100.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,138,IT MAINTENANCE,2834711.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,140,PROFESSIONAL AND TECHNICAL SERVICES,988354.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,149,SOFTWARE MAINTENANCE AND LICENSING,9527609.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,162,REPAIR/MAINT EQUIPMENT,1518803.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,166,DUES  SUBSC & MEM,109849.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,169,TECHNICAL MEETING COSTS,80700.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,181,MOBILE COMMUNICATION SERVICES,30000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,190,TELEPHONE - CENTREX BILLINGS,25190.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,196,DATA CIRCUITS,699037.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,197,TELEPHONE - MAINTENANCE,9505.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,245,REIMBURSEMENT TO TRAVELERS,5000.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,270,LOCAL TRANSPORTATION,900.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,340,MATERIAL AND SUPPLIES,7850.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,348,BOOKS AND RELATED MATERIAL,2700.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,350,STATIONERY AND OFFICE SUPPLIES,6750.00
LOCAL,0100,CORPORATE FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,9438,REIMBURSEMENT - DAIS,100000.00
LOCAL,0200,WATER FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,125,OFFICE AND BUILDING SERVICES,445780.00
LOCAL,0200,WATER FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,88627.00
LOCAL,0200,WATER FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,6462.00
LOCAL,0200,WATER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,171104.00
LOCAL,0200,WATER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,340191.00
LOCAL,0200,WATER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,1192193.00
LOCAL,0200,WATER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,230156.00
LOCAL,0200,WATER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,9484761.00
LOCAL,0200,WATER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,12329159.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,4421641.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,45022.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,2093.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,20,OVERTIME,120000.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,395810.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,24253.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,107000.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,207334.00
LOCAL,0200,WATER FUND,38,DAIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,1796157.00
LOCAL,0200,WATER FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,138,IT MAINTENANCE,973000.00
LOCAL,0200,WATER FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,139,IT DEVELOPMENT,820000.00
LOCAL,0200,WATER FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,140,PROFESSIONAL AND TECHNICAL SERVICES,4716554.00
LOCAL,0200,WATER FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,149,SOFTWARE MAINTENANCE AND LICENSING,125257.00
LOCAL,0200,WATER FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,197,TELEPHONE - MAINTENANCE,21593.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,125,OFFICE AND BUILDING SERVICES,896778.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,875330.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,39579.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,340,MATERIAL AND SUPPLIES,300000.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,4591418.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,2876002.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,5804601.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,1039952.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,939899.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,343043.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,1853810.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2140,FLEET OPERATIONS,159,LEASE/PURCHASE EQUIPMENT,53040.00
LOCAL,0300,VEHICLE FUND,38,DAIS,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,56000.00
LOCAL,0310,MOTOR FUEL TAX FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,332,ELECTRICITY - STREET LIGHTING,14659391.00
LOCAL,0314,SEWER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,123194.00
LOCAL,0314,SEWER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,414788.00
LOCAL,0314,SEWER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,587200.00
LOCAL,0314,SEWER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,221131.00
LOCAL,0314,SEWER FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,20650.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,2676115.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,29890.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,20,OVERTIME,60000.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,199670.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,12126.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,107000.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,106808.00
LOCAL,0314,SEWER FUND,38,DAIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,899600.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,20,OVERTIME,340000.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,125,OFFICE AND BUILDING SERVICES,4168805.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,4789915.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,160,REPAIR/MAINT PROPERTY,631000.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,161,MAINT FACILITIES,100000.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,300000.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,219895.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2126,BUREAU OF FACILITY MANAGEMENT,340,MATERIAL AND SUPPLIES,670000.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,1590690.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,26645.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,9441.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,608202.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,3173378.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,14485.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,19035.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,5,SALARIES AND WAGES - ON PAYROLL,1240434.00
LOCAL,0346,LIBRARY FUND,38,DAIS,2145,INFORMATION TECHNOLOGY,15,SCHEDULE SALARY ADJUSTMENTS,2936.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,20533.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,381267.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,288201.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,775979.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,5717547.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,1405493.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,13942.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,20,OVERTIME,115000.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,208480.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,148,TESTING AND INSPECTING,3800.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,15026.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,22650.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,325006.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,338,LICENSE STICKER TAG AND PLATES,2500.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,820.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,717791.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,440,MACHINERY AND EQUIPMENT,21011.00
LOCAL,0610,MIDWAY AIRPORT FUND,38,DAIS,2140,FLEET OPERATIONS,450,VEHICLES,380000.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,41064.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,443359.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,2446732.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,928579.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,4610668.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,19261.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,20790354.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,8235027.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,91865.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,6231.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,20,OVERTIME,700000.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,925000.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,148,TESTING AND INSPECTING,6800.00
LOCAL,0740,O HARE REVENUE FUND,38,DAIS,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,52722.00
